BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE
202010,1,0,202010,COLORADO,8,2020,October,Drought
202010,1,0,202010,UTAH,49,2020,October,Drought
202010,1,0,202010,SOUTH DAKOTA,46,2020,October,Drought
202010,1,0,202010,IOWA,19,2020,October,Drought
202010,6,0,202010,SOUTH DAKOTA,46,2020,October,Drought
202010,1,0,202010,HAWAII,15,2020,October,Drought
202010,1,0,202010,HAWAII,15,2020,October,Drought
202010,1,0,202010,HAWAII,15,2020,October,Drought
202010,1,0,202010,HAWAII,15,2020,October,Drought
202010,1,0,202010,HAWAII,15,2020,October,Drought
202010,1,0,202010,HAWAII,15,2020,October,Drought
202010,1,0,202010,HAWAII,15,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,TEXAS,48,2020,October,Drought
202010,1,0,202010,TEXAS,48,2020,October,Drought
202010,1,0,202010,NEBRASKA,31,2020,October,Drought
202010,1,0,202010,NEBRASKA,31,2020,October,Drought
202010,1,0,202010,NEBRASKA,31,2020,October,Drought
202010,1,0,202010,MISSOURI,29,2020,October,Drought
202010,1,0,202010,MISSOURI,29,2020,October,Drought
202010,1,0,202010,ARIZONA,4,2020,October,Drought
202010,6,0,202010,TEXAS,48,2020,October,Drought
202010,1,0,202010,TEXAS,48,2020,October,Drought
202010,1,0,202010,UTAH,49,2020,October,Drought
202010,1,0,202010,UTAH,49,2020,October,Drought
202010,1,0,202010,UTAH,49,2020,October,Drought
202010,1,0,202010,UTAH,49,2020,October,Drought
202010,1,0,202010,UTAH,49,2020,October,Drought
202010,1,0,202010,UTAH,49,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,MAINE,23,2020,October,Drought
202010,1,0,202010,MAINE,23,2020,October,Drought
202010,1,0,202010,MAINE,23,2020,October,Drought
202010,1,0,202010,MAINE,23,2020,October,Drought
202010,1,0,202010,NEBRASKA,31,2020,October,Drought
202006,1,0,202006,COLORADO,8,2020,June,Drought
202006,1,0,202006,COLORADO,8,2020,June,Drought
202011,1,0,202011,PENNSYLVANIA,42,2020,November,Drought
202006,1,0,202006,GUAM,98,2020,June,Drought
202011,1,0,202011,HAWAII,15,2020,November,Drought
202006,23,0,202006,COLORADO,8,2020,June,Drought
202006,16,0,202006,COLORADO,8,2020,June,Drought
202006,1,0,202006,COLORADO,8,2020,June,Drought
202011,1,0,202011,TEXAS,48,2020,November,Drought
202006,1,0,202006,OKLAHOMA,40,2020,June,Drought
202006,1,0,202006,OKLAHOMA,40,2020,June,Drought
202006,1,0,202006,OKLAHOMA,40,2020,June,Drought
202006,1,0,202006,OKLAHOMA,40,2020,June,Drought
202006,1,0,202006,OKLAHOMA,40,2020,June,Drought
202006,1,0,202006,OKLAHOMA,40,2020,June,Drought
202006,1,0,202006,OKLAHOMA,40,2020,June,Drought
202006,1,0,202006,NEW MEXICO,35,2020,June,Drought
202006,1,0,202006,NEW MEXICO,35,2020,June,Drought
202006,1,0,202006,NEW MEXICO,35,2020,June,Drought
202006,1,0,202006,HAWAII,15,2020,June,Drought
202006,1,0,202006,OKLAHOMA,40,2020,June,Drought
202006,1,0,202006,OKLAHOMA,40,2020,June,Drought
202006,1,0,202006,OKLAHOMA,40,2020,June,Drought
202006,1,0,202006,OKLAHOMA,40,2020,June,Drought
202006,1,0,202006,OKLAHOMA,40,2020,June,Drought
202006,1,0,202006,OKLAHOMA,40,2020,June,Drought
202006,1,0,202006,NEW MEXICO,35,2020,June,Drought
202006,1,0,202006,NEW MEXICO,35,2020,June,Drought
202006,1,0,202006,NEW MEXICO,35,2020,June,Drought
202011,1,0,202011,NEBRASKA,31,2020,November,Drought
202011,1,0,202011,NEBRASKA,31,2020,November,Drought
202011,1,0,202011,NEBRASKA,31,2020,November,Drought
202011,1,0,202011,NEBRASKA,31,2020,November,Drought
202011,1,0,202011,NEBRASKA,31,2020,November,Drought
202011,1,0,202011,NEBRASKA,31,2020,November,Drought
202011,1,0,202011,NEBRASKA,31,2020,November,Drought
202011,1,0,202011,MONTANA,30,2020,November,Drought
202011,1,0,202011,MONTANA,30,2020,November,Drought
202011,1,0,202011,MONTANA,30,2020,November,Drought
202011,1,0,202011,TEXAS,48,2020,November,Drought
202011,1,0,202011,TEXAS,48,2020,November,Drought
202011,1,0,202011,TEXAS,48,2020,November,Drought
202011,1,0,202011,TEXAS,48,2020,November,Drought
202011,1,0,202011,TEXAS,48,2020,November,Drought
202011,1,0,202011,TEXAS,48,2020,November,Drought
202011,1,0,202011,TEXAS,48,2020,November,Drought
202011,1,0,202011,TEXAS,48,2020,November,Drought
202011,1,0,202011,TEXAS,48,2020,November,Drought
202011,1,0,202011,TEXAS,48,2020,November,Drought
202011,1,0,202011,TEXAS,48,2020,November,Drought
202006,1,0,202006,COLORADO,8,2020,June,Drought
202006,1,0,202006,COLORADO,8,2020,June,Drought
202011,1,0,202011,MONTANA,30,2020,November,Drought
202006,1,0,202006,COLORADO,8,2020,June,Drought
202006,1,0,202006,COLORADO,8,2020,June,Drought
202006,1,0,202006,COLORADO,8,2020,June,Drought
202006,1,0,202006,COLORADO,8,2020,June,Drought
202006,1,0,202006,COLORADO,8,2020,June,Drought
202011,1,0,202011,NEBRASKA,31,2020,November,Drought
202011,1,0,202011,NEBRASKA,31,2020,November,Drought
202011,1,0,202011,NEBRASKA,31,2020,November,Drought
202011,1,0,202011,NEBRASKA,31,2020,November,Drought
202011,1,0,202011,NEBRASKA,31,2020,November,Drought
202011,1,0,202011,NEBRASKA,31,2020,November,Drought
202011,1,0,202011,NEBRASKA,31,2020,November,Drought
202006,1,0,202006,COLORADO,8,2020,June,Drought
202011,1,0,202011,COLORADO,8,2020,November,Drought
202011,1,0,202011,COLORADO,8,2020,November,Drought
202011,1,0,202011,COLORADO,8,2020,November,Drought
202011,1,0,202011,COLORADO,8,2020,November,Drought
202011,1,0,202011,TEXAS,48,2020,November,Drought
202011,1,0,202011,TEXAS,48,2020,November,Drought
202011,1,0,202011,TEXAS,48,2020,November,Drought
202006,1,0,202006,KANSAS,20,2020,June,Drought
202011,1,0,202011,COLORADO,8,2020,November,Drought
202011,1,0,202011,COLORADO,8,2020,November,Drought
202011,1,0,202011,COLORADO,8,2020,November,Drought
202011,1,0,202011,COLORADO,8,2020,November,Drought
202011,1,0,202011,COLORADO,8,2020,November,Drought
202006,1,0,202006,OKLAHOMA,40,2020,June,Drought
202011,10,0,202011,TEXAS,48,2020,November,Drought
202011,17,0,202011,TEXAS,48,2020,November,Drought
202011,17,0,202011,TEXAS,48,2020,November,Drought
202011,17,0,202011,TEXAS,48,2020,November,Drought
202011,17,0,202011,TEXAS,48,2020,November,Drought
202006,1,0,202006,KANSAS,20,2020,June,Drought
202011,1,0,202011,COLORADO,8,2020,November,Drought
202011,1,0,202011,COLORADO,8,2020,November,Drought
202011,1,0,202011,COLORADO,8,2020,November,Drought
202011,1,0,202011,COLORADO,8,2020,November,Drought
202011,1,0,202011,UTAH,49,2020,November,Drought
202011,17,0,202011,TEXAS,48,2020,November,Drought
202011,17,0,202011,TEXAS,48,2020,November,Drought
202006,1,0,202006,TEXAS,48,2020,June,Drought
202006,1,0,202006,TEXAS,48,2020,June,Drought
202011,1,0,202011,UTAH,49,2020,November,Drought
202011,1,0,202011,UTAH,49,2020,November,Drought
202011,1,0,202011,UTAH,49,2020,November,Drought
202011,1,0,202011,UTAH,49,2020,November,Drought
202011,1,0,202011,UTAH,49,2020,November,Drought
202007,1,0,202007,COLORADO,8,2020,July,Drought
202009,29,800,202009,ARIZONA,4,2020,September,Drought
202009,1,0,202009,ARIZONA,4,2020,September,Drought
202009,1,0,202009,ARIZONA,4,2020,September,Drought
202009,29,800,202009,ARIZONA,4,2020,September,Drought
202009,1,0,202009,ARIZONA,4,2020,September,Drought
202007,1,0,202007,COLORADO,8,2020,July,Drought
202009,1,0,202009,ARIZONA,4,2020,September,Drought
202007,1,0,202007,COLORADO,8,2020,July,Drought
202007,1,0,202007,COLORADO,8,2020,July,Drought
202007,1,0,202007,COLORADO,8,2020,July,Drought
202007,1,0,202007,COLORADO,8,2020,July,Drought
202007,1,0,202007,COLORADO,8,2020,July,Drought
202009,1,0,202009,ARIZONA,4,2020,September,Drought
202009,1,0,202009,ARIZONA,4,2020,September,Drought
202009,1,0,202009,ARIZONA,4,2020,September,Drought
202007,1,0,202007,COLORADO,8,2020,July,Drought
202007,1,0,202007,COLORADO,8,2020,July,Drought
202007,1,0,202007,COLORADO,8,2020,July,Drought
202007,1,0,202007,COLORADO,8,2020,July,Drought
202007,1,0,202007,COLORADO,8,2020,July,Drought
202009,1,0,202009,ARIZONA,4,2020,September,Drought
202011,1,0,202011,MAINE,23,2020,November,Drought
202011,1,0,202011,MAINE,23,2020,November,Drought
202011,1,0,202011,MAINE,23,2020,November,Drought
202011,1,0,202011,MAINE,23,2020,November,Drought
202011,1,0,202011,MAINE,23,2020,November,Drought
202011,1,0,202011,MAINE,23,2020,November,Drought
202011,1,0,202011,MAINE,23,2020,November,Drought
202011,1,0,202011,NEW HAMPSHIRE,33,2020,November,Drought
202011,1,0,202011,NEW HAMPSHIRE,33,2020,November,Drought
202011,1,0,202011,NEW HAMPSHIRE,33,2020,November,Drought
202011,1,0,202011,NEW HAMPSHIRE,33,2020,November,Drought
202011,1,0,202011,NEW HAMPSHIRE,33,2020,November,Drought
202011,1,0,202011,NEW HAMPSHIRE,33,2020,November,Drought
202012,1,0,202012,OKLAHOMA,40,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,15,0,202012,TEXAS,48,2020,December,Drought
202012,15,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,15,0,202012,TEXAS,48,2020,December,Drought
202012,15,0,202012,TEXAS,48,2020,December,Drought
202012,15,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,MAINE,23,2020,December,Drought
202012,1,0,202012,MAINE,23,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,15,0,202012,TEXAS,48,2020,December,Drought
202012,15,0,202012,TEXAS,48,2020,December,Drought
202012,15,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,MAINE,23,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,22,0,202012,TEXAS,48,2020,December,Drought
202012,22,0,202012,TEXAS,48,2020,December,Drought
202012,22,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,22,0,202012,TEXAS,48,2020,December,Drought
202012,22,0,202012,TEXAS,48,2020,December,Drought
202012,22,0,202012,TEXAS,48,2020,December,Drought
202012,22,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,29,0,202012,TEXAS,48,2020,December,Drought
202012,29,0,202012,TEXAS,48,2020,December,Drought
202012,29,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,NEBRASKA,31,2020,December,Drought
202012,1,0,202012,NEBRASKA,31,2020,December,Drought
202012,1,0,202012,NEBRASKA,31,2020,December,Drought
202012,1,0,202012,NEBRASKA,31,2020,December,Drought
202012,1,0,202012,NEBRASKA,31,2020,December,Drought
202012,1,0,202012,NEBRASKA,31,2020,December,Drought
202012,1,0,202012,NEBRASKA,31,2020,December,Drought
202012,1,0,202012,NEBRASKA,31,2020,December,Drought
202012,1,0,202012,NEBRASKA,31,2020,December,Drought
202012,1,0,202012,NEBRASKA,31,2020,December,Drought
202012,1,0,202012,NEBRASKA,31,2020,December,Drought
202012,1,0,202012,NEBRASKA,31,2020,December,Drought
202012,1,0,202012,NEBRASKA,31,2020,December,Drought
202012,1,0,202012,NEBRASKA,31,2020,December,Drought
202012,1,0,202012,NEBRASKA,31,2020,December,Drought
202012,1,0,202012,NEBRASKA,31,2020,December,Drought
202012,1,0,202012,COLORADO,8,2020,December,Drought
202012,1,0,202012,COLORADO,8,2020,December,Drought
202012,1,0,202012,COLORADO,8,2020,December,Drought
202012,1,0,202012,KANSAS,20,2020,December,Drought
202012,1,0,202012,KANSAS,20,2020,December,Drought
202012,1,0,202012,NEBRASKA,31,2020,December,Drought
202012,1,0,202012,NEBRASKA,31,2020,December,Drought
202012,8,0,202012,NEBRASKA,31,2020,December,Drought
202012,8,0,202012,NEBRASKA,31,2020,December,Drought
202012,1,0,202012,KANSAS,20,2020,December,Drought
202012,1,0,202012,KANSAS,20,2020,December,Drought
202012,1,0,202012,KANSAS,20,2020,December,Drought
202012,1,0,202012,CALIFORNIA,6,2020,December,Drought
202012,1,0,202012,KANSAS,20,2020,December,Drought
202012,1,0,202012,KANSAS,20,2020,December,Drought
202012,1,0,202012,KANSAS,20,2020,December,Drought
202012,1,0,202012,KANSAS,20,2020,December,Drought
202012,1,0,202012,CALIFORNIA,6,2020,December,Drought
202012,1,0,202012,CALIFORNIA,6,2020,December,Drought
202012,1,0,202012,KANSAS,20,2020,December,Drought
202012,1,0,202012,KANSAS,20,2020,December,Drought
202012,1,0,202012,KANSAS,20,2020,December,Drought
202012,1,0,202012,KANSAS,20,2020,December,Drought
202012,1,0,202012,CALIFORNIA,6,2020,December,Drought
202012,1,0,202012,CALIFORNIA,6,2020,December,Drought
202012,1,0,202012,KANSAS,20,2020,December,Drought
202012,1,0,202012,KANSAS,20,2020,December,Drought
